,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
14,52.0,New York,US Open,31/08/15,Grand Slam,Outdoor,Hard,1st Round,5.0,Stakhovsky S.,Millman J.,60.0,72.0,804.0,701.0,6.0,1.0,3.0,6.0,7.0,6.0,6.0,4.0,,,3.0,1.0,Completed,2.2,1.61,2.41,1.64,2.41,1.67,2.26,1.62
15,52.0,New York,US Open,31/08/15,Grand Slam,Outdoor,Hard,1st Round,5.0,Klizan M.,Mayer F.,36.0,216.0,1125.0,226.0,6.0,7.0,6.0,3.0,6.0,3.0,3.0,0.0,,,2.0,1.0,Retired,1.25,3.75,1.31,3.81,1.31,4.2,1.25,3.9
16,52.0,New York,US Open,31/08/15,Grand Slam,Outdoor,Hard,1st Round,5.0,Chardy J.,Shane R.,27.0,1410.0,1300.0,3.0,6.0,2.0,6.0,1.0,6.0,7.0,6.0,2.0,,,3.0,1.0,Completed,1.04,13.0,1.01,26.63,1.05,26.63,1.03,13.02
17,52.0,New York,US Open,31/08/15,Grand Slam,Outdoor,Hard,1st Round,5.0,Cilic M.,Pella G.,9.0,94.0,3550.0,546.0,6.0,3.0,7.0,6.0,7.0,6.0,,,,,3.0,0.0,Completed,1.07,8.0,1.07,11.53,1.08,11.88,1.07,9.04
18,52.0,New York,US Open,31/08/15,Grand Slam,Outdoor,Hard,1st Round,5.0,Donskoy E.,Pouille L.,139.0,65.0,402.0,753.0,6.0,2.0,6.0,7.0,6.0,2.0,6.0,4.0,,,3.0,1.0,Completed,1.5,2.5,1.57,2.57,1.6,2.57,1.54,2.43
19,52.0,New York,US Open,31/08/15,Grand Slam,Outdoor,Hard,1st Round,5.0,Ferrer D.,Albot R.,7.0,86.0,3695.0,591.0,4.0,6.0,7.0,5.0,6.0,1.0,6.0,0.0,,,3.0,1.0,Completed,1.08,8.0,1.11,8.21,1.12,8.21,1.09,6.98
20,52.0,New York,US Open,31/08/15,Grand Slam,Outdoor,Hard,1st Round,5.0,Robredo T.,Berrer M.,26.0,121.0,1405.0,463.0,6.0,2.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,1.18,4.5,1.25,4.46,1.25,4.5,1.21,4.26
21,52.0,New York,US Open,31/08/15,Grand Slam,Outdoor,Hard,1st Round,5.0,Bautista R.,Herbert P.H,23.0,92.0,1510.0,551.0,6.0,3.0,6.0,2.0,7.0,6.0,,,,,3.0,0.0,Completed,1.2,4.33,1.29,4.05,1.29,4.33,1.24,3.97
22,52.0,New York,US Open,31/08/15,Grand Slam,Outdoor,Hard,1st Round,5.0,Djokovic N.,Souza J.,1.0,91.0,14865.0,554.0,6.0,1.0,6.0,1.0,6.0,1.0,,,,,3.0,0.0,Completed,1.0,67.0,1.01,51.0,1.01,91.0,1.01,26.17
23,52.0,New York,US Open,31/08/15,Grand Slam,Outdoor,Hard,1st Round,5.0,Krajinovic F.,Gonzalez A.,102.0,119.0,534.0,470.0,6.0,4.0,6.0,0.0,6.0,4.0,,,,,3.0,0.0,Completed,1.53,2.37,1.6,2.5,1.64,2.5,1.58,2.35
24,52.0,New York,US Open,31/08/15,Grand Slam,Outdoor,Hard,1st Round,5.0,Carreno-Busta P.,Janowicz J.,54.0,61.0,855.0,790.0,6.0,3.0,4.0,6.0,6.0,2.0,6.0,4.0,,,3.0,1.0,Completed,2.62,1.44,2.56,1.58,2.9,1.58,2.63,1.48
25,52.0,New York,US Open,31/08/15,Grand Slam,Outdoor,Hard,1st Round,5.0,Cuevas P.,Sela D.,40.0,104.0,1065.0,527.0,6.0,2.0,3.0,6.0,6.0,4.0,6.0,1.0,,,3.0,1.0,Completed,2.1,1.66,2.2,1.75,2.3,1.75,2.13,1.69
26,52.0,New York,US Open,31/08/15,Grand Slam,Outdoor,Hard,1st Round,5.0,Haider-Maurer A.,Pospisil V.,52.0,45.0,870.0,1000.0,6.0,4.0,3.0,6.0,6.0,7.0,6.0,0.0,6.0,1.0,3.0,2.0,Completed,5.0,1.16,6.02,1.17,6.02,1.2,5.25,1.15
27,52.0,New York,US Open,31/08/15,Grand Slam,Outdoor,Hard,1st Round,5.0,Schwartzman D.,Ymer E.,74.0,144.0,685.0,385.0,6.0,3.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,2.5,1.5,2.44,1.63,2.67,1.63,2.45,1.53
28,52.0,New York,US Open,31/08/15,Grand Slam,Outdoor,Hard,1st Round,5.0,Marchenko I.,Monfils G.,120.0,16.0,465.0,1850.0,2.0,6.0,6.0,4.0,5.0,0.0,,,,,1.0,1.0,Retired,8.0,1.08,8.04,1.11,8.38,1.13,7.4,1.09
29,52.0,New York,US Open,31/08/15,Grand Slam,Outdoor,Hard,1st Round,5.0,Fognini F.,Johnson S.,32.0,47.0,1165.0,985.0,2.0,6.0,6.0,3.0,6.0,4.0,7.0,6.0,,,3.0,1.0,Completed,3.0,1.36,2.88,1.48,3.0,1.48,2.85,1.41
30,52.0,New York,US Open,01/09/15,Grand Slam,Outdoor,Hard,1st Round,5.0,Groth S.,Dolgopolov O.,55.0,39.0,843.0,1115.0,4.0,6.0,6.0,1.0,7.0,5.0,,,,,2.0,1.0,Retired,3.75,1.25,4.65,1.24,4.65,1.3,4.04,1.23
